study site,impact types,quadrat,trial,burrow size,latitude,longitude,beach width,distance to vegetation,day,month,year
South Island 1,P,T3,3,37,33.18564722,-79.18603333,22.61,13.62,28,September,2016
South Island 1,P,T3,3,22,33.18564722,-79.18603333,22.61,15.84,28,September,2016
South Island 1,P,T3,3,26,33.18564722,-79.18603333,22.61,14.87,28,September,2016
South Island 1,P,T3,3,34,33.18564722,-79.18603333,22.61,12.39,28,September,2016
South Island 1,P,T3,3,31,33.18564722,-79.18603333,22.61,11.47,28,September,2016
South Island 1,P,T3,3,26,33.18564722,-79.18603333,22.61,11.23,28,September,2016
South Island 1,P,T3,3,22,33.18564722,-79.18603333,22.61,15.68,28,September,2016
South Island 1,P,T3,3,40,33.18564722,-79.18603333,22.61,13.84,28,September,2016
South Island 1,P,T3,3,21,33.18564722,-79.18603333,22.61,11.39,28,September,2016
South Island 1,P,T3,3,36,33.18564722,-79.18603333,22.61,13.69,28,September,2016
South Island 1,P,T3,3,32,33.18564722,-79.18603333,22.61,11.93,28,September,2016
South Island 1,P,T3,3,24,33.18564722,-79.18603333,22.61,12.31,28,September,2016
South Island 1,P,T3,3,20,33.18564722,-79.18603333,22.61,12.71,28,September,2016
South Island 1,P,T3,3,28,33.18564722,-79.18603333,22.61,15.04,28,September,2016
South Island 1,P,T3,3,21,33.18564722,-79.18603333,22.61,15.25,28,September,2016
South Island 1,P,T3,3,25,33.18564722,-79.18603333,22.61,14.76,28,September,2016
South Island 1,P,T3,3,24,33.18564722,-79.18603333,22.61,13.83,28,September,2016
South Island 1,P,T3,3,31,33.18564722,-79.18603333,22.61,12.58,28,September,2016
South Island 1,P,T3,3,22,33.18564722,-79.18603333,22.61,15.37,28,September,2016
South Island 1,P,T3,3,29,33.18564722,-79.18603333,22.61,14.61,28,September,2016
South Island 1,P,T3,3,26,33.18564722,-79.18603333,22.61,13.87,28,September,2016
South Island 1,P,T3,3,24,33.18564722,-79.18603333,22.61,14.92,28,September,2016
South Island 1,P,T3,3,30,33.18564722,-79.18603333,22.61,14.53,28,September,2016
South Island 1,P,T3,3,42,33.18564722,-79.18603333,22.61,13.74,28,September,2016
South Island 1,P,T3,3,48,33.18564722,-79.18603333,22.61,11.49,28,September,2016
South Island 1,P,T4,1,24,33.18564722,-79.18603333,22.61,22.12,28,September,2016
South Island 1,P,T4,1,46,33.18564722,-79.18603333,22.61,18.32,28,September,2016
South Island 1,P,T4,1,43,33.18564722,-79.18603333,22.61,20.16,28,September,2016
South Island 1,P,T4,1,38,33.18564722,-79.18603333,22.61,21.85,28,September,2016
South Island 1,P,T4,1,26,33.18564722,-79.18603333,22.61,22.36,28,September,2016
South Island 1,P,T4,1,31,33.18564722,-79.18603333,22.61,19.47,28,September,2016
South Island 1,P,T4,1,29,33.18564722,-79.18603333,22.61,21.66,28,September,2016
South Island 1,P,T4,1,42,33.18564722,-79.18603333,22.61,18.45,28,September,2016
South Island 1,P,T4,1,40,33.18564722,-79.18603333,22.61,19.24,28,September,2016
South Island 1,P,T4,1,36,33.18564722,-79.18603333,22.61,21.58,28,September,2016
South Island 1,P,T4,1,32,33.18564722,-79.18603333,22.61,21.16,28,September,2016
South Island 1,P,T4,1,37,33.18564722,-79.18603333,22.61,20.74,28,September,2016
South Island 1,P,T4,1,28,33.18564722,-79.18603333,22.61,22.34,28,September,2016
South Island 1,P,T4,1,36,33.18564722,-79.18603333,22.61,18.53,28,September,2016
South Island 1,P,T4,1,30,33.18564722,-79.18603333,22.61,19.47,28,September,2016
South Island 1,P,T4,1,40,33.18564722,-79.18603333,22.61,17.87,28,September,2016
South Island 1,P,T4,1,25,33.18564722,-79.18603333,22.61,21.33,28,September,2016
South Island 1,P,T4,1,46,33.18564722,-79.18603333,22.61,18.07,28,September,2016
South Island 1,P,T4,1,41,33.18564722,-79.18603333,22.61,19.64,28,September,2016
South Island 1,P,T4,1,20,33.18564722,-79.18603333,22.61,21.85,28,September,2016
South Island 1,P,T4,1,31,33.18564722,-79.18603333,22.61,19.36,28,September,2016
South Island 1,P,T4,1,35,33.18564722,-79.18603333,22.61,18.73,28,September,2016
South Island 1,P,T4,1,46,33.18564722,-79.18603333,22.61,18.29,28,September,2016
South Island 1,P,T4,1,41,33.18564722,-79.18603333,22.61,19.34,28,September,2016
South Island 1,P,T4,1,25,33.18564722,-79.18603333,22.61,22.18,28,September,2016
South Island 1,P,T4,1,51,33.18564722,-79.18603333,22.61,17.94,28,September,2016
South Island 1,P,T4,1,32,33.18564722,-79.18603333,22.61,19.28,28,September,2016
South Island 1,P,T4,1,38,33.18564722,-79.18603333,22.61,21.64,28,September,2016
South Island 1,P,T4,1,56,33.18564722,-79.18603333,22.61,18.12,28,September,2016
South Island 1,P,T4,1,37,33.18564722,-79.18603333,22.61,19.67,28,September,2016
South Island 1,P,T4,1,29,33.18564722,-79.18603333,22.61,21.27,28,September,2016
South Island 1,P,T4,1,21,33.18564722,-79.18603333,22.61,22.24,28,September,2016
South Island 1,P,T4,1,43,33.18564722,-79.18603333,22.61,19.56,28,September,2016
South Island 1,P,T4,1,28,33.18564722,-79.18603333,22.61,22.16,28,September,2016
South Island 1,P,T4,1,35,33.18564722,-79.18603333,22.61,20.54,28,September,2016
South Island 1,P,T4,1,26,33.18564722,-79.18603333,22.61,21.38,28,September,2016
South Island 1,P,T4,1,44,33.18564722,-79.18603333,22.61,20.44,28,September,2016
South Island 1,P,T4,1,38,33.18564722,-79.18603333,22.61,20.13,28,September,2016
South Island 1,P,T4,1,41,33.18564722,-79.18603333,22.61,21.39,28,September,2016
South Island 1,P,T4,1,39,33.18564722,-79.18603333,22.61,18.47,28,September,2016
South Island 1,P,T4,1,31,33.18564722,-79.18603333,22.61,18.31,28,September,2016
South Island 1,P,T4,1,37,33.18564722,-79.18603333,22.61,19.27,28,September,2016
South Island 1,P,T4,1,24,33.18564722,-79.18603333,22.61,20.41,28,September,2016
South Island 1,P,T4,1,31,33.18564722,-79.18603333,22.61,21.09,28,September,2016
South Island 1,P,T4,1,30,33.18564722,-79.18603333,22.61,20.62,28,September,2016
South Island 1,P,T4,1,43,33.18564722,-79.18603333,22.61,18.36,28,September,2016
South Island 1,P,T4,1,41,33.18564722,-79.18603333,22.61,18.75,28,September,2016
South Island 1,P,T4,1,26,33.18564722,-79.18603333,22.61,21.29,28,September,2016
South Island 1,P,T4,1,48,33.18564722,-79.18603333,22.61,18.85,28,September,2016
South Island 1,P,T4,1,46,33.18564722,-79.18603333,22.61,19.37,28,September,2016
South Island 1,P,T4,1,33,33.18564722,-79.18603333,22.61,21.53,28,September,2016
South Island 1,P,T4,1,26,33.18564722,-79.18603333,22.61,20.94,28,September,2016
South Island 1,P,T4,1,42,33.18564722,-79.18603333,22.61,18.26,28,September,2016
South Island 1,P,T4,1,17,33.18564722,-79.18603333,22.61,22.44,28,September,2016
South Island 1,P,T4,1,40,33.18564722,-79.18603333,22.61,19.47,28,September,2016
South Island 1,P,T4,1,47,33.18564722,-79.18603333,22.61,17.86,28,September,2016
South Island 1,P,T4,2,30,33.18564722,-79.18603333,22.61,21.45,28,September,2016
South Island 1,P,T4,2,21,33.18564722,-79.18603333,22.61,22.3,28,September,2016
South Island 1,P,T4,2,48,33.18564722,-79.18603333,22.61,18.14,28,September,2016
South Island 1,P,T4,2,26,33.18564722,-79.18603333,22.61,19.42,28,September,2016
South Island 1,P,T4,2,51,33.18564722,-79.18603333,22.61,18.41,28,September,2016
South Island 1,P,T4,2,40,33.18564722,-79.18603333,22.61,18.25,28,September,2016
South Island 1,P,T4,2,43,33.18564722,-79.18603333,22.61,18.41,28,September,2016
South Island 1,P,T4,2,19,33.18564722,-79.18603333,22.61,19.87,28,September,2016
South Island 1,P,T4,2,42,33.18564722,-79.18603333,22.61,18.54,28,September,2016
South Island 1,P,T4,2,27,33.18564722,-79.18603333,22.61,21.95,28,September,2016
South Island 1,P,T4,2,46,33.18564722,-79.18603333,22.61,21.83,28,September,2016
South Island 1,P,T4,2,21,33.18564722,-79.18603333,22.61,21.52,28,September,2016
South Island 1,P,T4,2,34,33.18564722,-79.18603333,22.61,22.13,28,September,2016
South Island 1,P,T4,2,41,33.18564722,-79.18603333,22.61,18.37,28,September,2016
South Island 1,P,T4,2,46,33.18564722,-79.18603333,22.61,18.49,28,September,2016
South Island 1,P,T4,2,30,33.18564722,-79.18603333,22.61,20.29,28,September,2016
South Island 1,P,T4,2,25,33.18564722,-79.18603333,22.61,21.36,28,September,2016
South Island 1,P,T4,2,29,33.18564722,-79.18603333,22.61,20.43,28,September,2016
South Island 1,P,T4,2,38,33.18564722,-79.18603333,22.61,18.32,28,September,2016
South Island 1,P,T4,2,44,33.18564722,-79.18603333,22.61,17.69,28,September,2016
South Island 1,P,T4,2,30,33.18564722,-79.18603333,22.61,18.58,28,September,2016
South Island 1,P,T4,2,44,33.18564722,-79.18603333,22.61,18.17,28,September,2016
South Island 1,P,T4,2,19,33.18564722,-79.18603333,22.61,21.27,28,September,2016
South Island 1,P,T4,2,42,33.18564722,-79.18603333,22.61,19.51,28,September,2016
South Island 1,P,T4,2,24,33.18564722,-79.18603333,22.61,20.43,28,September,2016
South Island 1,P,T4,2,19,33.18564722,-79.18603333,22.61,21.83,28,September,2016
South Island 1,P,T4,2,48,33.18564722,-79.18603333,22.61,17.83,28,September,2016
South Island 1,P,T4,2,52,33.18564722,-79.18603333,22.61,18.06,28,September,2016
South Island 1,P,T4,2,36,33.18564722,-79.18603333,22.61,20.44,28,September,2016
South Island 1,P,T4,2,48,33.18564722,-79.18603333,22.61,18.63,28,September,2016
South Island 1,P,T4,2,31,33.18564722,-79.18603333,22.61,19.86,28,September,2016
South Island 1,P,T4,2,39,33.18564722,-79.18603333,22.61,19.45,28,September,2016
South Island 1,P,T4,2,25,33.18564722,-79.18603333,22.61,21.59,28,September,2016
South Island 1,P,T4,2,36,33.18564722,-79.18603333,22.61,20.17,28,September,2016
South Island 1,P,T4,2,32,33.18564722,-79.18603333,22.61,21.34,28,September,2016
South Island 1,P,T4,2,28,33.18564722,-79.18603333,22.61,22.32,28,September,2016
South Island 1,P,T4,2,43,33.18564722,-79.18603333,22.61,17.94,28,September,2016
South Island 1,P,T4,2,16,33.18564722,-79.18603333,22.61,22.16,28,September,2016
South Island 1,P,T4,2,22,33.18564722,-79.18603333,22.61,22.01,28,September,2016
South Island 1,P,T4,2,37,33.18564722,-79.18603333,22.61,20.83,28,September,2016
South Island 1,P,T4,2,32,33.18564722,-79.18603333,22.61,20.57,28,September,2016
South Island 1,P,T4,2,29,33.18564722,-79.18603333,22.61,20.16,28,September,2016
South Island 1,P,T4,2,34,33.18564722,-79.18603333,22.61,21.47,28,September,2016
South Island 1,P,T4,2,39,33.18564722,-79.18603333,22.61,19.39,28,September,2016
South Island 1,P,T4,2,40,33.18564722,-79.18603333,22.61,18.59,28,September,2016
South Island 1,P,T4,2,33,33.18564722,-79.18603333,22.61,20.31,28,September,2016
South Island 1,P,T4,2,28,33.18564722,-79.18603333,22.61,21.73,28,September,2016
South Island 1,P,T4,2,41,33.18564722,-79.18603333,22.61,19.64,28,September,2016
South Island 1,P,T4,2,29,33.18564722,-79.18603333,22.61,21.05,28,September,2016
South Island 1,P,T4,2,32,33.18564722,-79.18603333,22.61,20.82,28,September,2016
South Island 1,P,T4,2,35,33.18564722,-79.18603333,22.61,20.47,28,September,2016
South Island 1,P,T4,2,50,33.18564722,-79.18603333,22.61,18.14,28,September,2016
South Island 1,P,T4,2,27,33.18564722,-79.18603333,22.61,21.65,28,September,2016
South Island 1,P,T4,2,30,33.18564722,-79.18603333,22.61,18.32,28,September,2016
South Island 1,P,T4,2,51,33.18564722,-79.18603333,22.61,18.45,28,September,2016
South Island 1,P,T4,2,34,33.18564722,-79.18603333,22.61,21.16,28,September,2016
South Island 1,P,T4,2,42,33.18564722,-79.18603333,22.61,17.87,28,September,2016
South Island 1,P,T4,2,28,33.18564722,-79.18603333,22.61,19.36,28,September,2016
South Island 1,P,T4,2,19,33.18564722,-79.18603333,22.61,17.94,28,September,2016
South Island 1,P,T4,2,33,33.18564722,-79.18603333,22.61,22.24,28,September,2016
South Island 1,P,T4,2,21,33.18564722,-79.18603333,22.61,20.13,28,September,2016
South Island 1,P,T4,2,37,33.18564722,-79.18603333,22.61,20.41,28,September,2016
South Island 1,P,T4,2,34,33.18564722,-79.18603333,22.61,21.29,28,September,2016
South Island 1,P,T4,2,30,33.18564722,-79.18603333,22.61,20.94,28,September,2016
South Island 1,P,T4,2,38,33.18564722,-79.18603333,22.61,17.86,28,September,2016
South Island 1,P,T4,2,42,33.18564722,-79.18603333,22.61,18.25,28,September,2016
South Island 1,P,T4,2,27,33.18564722,-79.18603333,22.61,20.43,28,September,2016
South Island 1,P,T4,3,32,33.18564722,-79.18603333,22.61,18.17,28,September,2016
South Island 1,P,T4,3,20,33.18564722,-79.18603333,22.61,18.06,28,September,2016
South Island 1,P,T4,3,17,33.18564722,-79.18603333,22.61,21.45,28,September,2016
South Island 1,P,T4,3,22,33.18564722,-79.18603333,22.61,20.16,28,September,2016
South Island 1,P,T4,3,49,33.18564722,-79.18603333,22.61,17.76,28,September,2016
South Island 1,P,T4,3,46,33.18564722,-79.18603333,22.61,19.23,28,September,2016
South Island 1,P,T4,3,18,33.18564722,-79.18603333,22.61,21.85,28,September,2016
South Island 1,P,T4,3,43,33.18564722,-79.18603333,22.61,18.25,28,September,2016
South Island 1,P,T4,3,31,33.18564722,-79.18603333,22.61,18.83,28,September,2016
South Island 1,P,T4,3,33,33.18564722,-79.18603333,22.61,19.31,28,September,2016
South Island 1,P,T4,3,26,33.18564722,-79.18603333,22.61,19.76,28,September,2016
South Island 1,P,T4,3,44,33.18564722,-79.18603333,22.61,22.19,28,September,2016
South Island 1,P,T4,3,22,33.18564722,-79.18603333,22.61,22.13,28,September,2016
South Island 1,P,T4,3,26,33.18564722,-79.18603333,22.61,21.03,28,September,2016
South Island 1,P,T4,3,40,33.18564722,-79.18603333,22.61,18.36,28,September,2016
South Island 1,P,T4,3,34,33.18564722,-79.18603333,22.61,19.94,28,September,2016
South Island 1,P,T4,3,40,33.18564722,-79.18603333,22.61,18.23,28,September,2016
South Island 1,P,T4,3,31,33.18564722,-79.18603333,22.61,19.67,28,September,2016
South Island 1,P,T4,3,28,33.18564722,-79.18603333,22.61,21.39,28,September,2016
South Island 1,P,T4,3,43,33.18564722,-79.18603333,22.61,18.76,28,September,2016
South Island 1,P,T4,3,29,33.18564722,-79.18603333,22.61,20.49,28,September,2016
South Island 1,P,T4,3,49,33.18564722,-79.18603333,22.61,17.9,28,September,2016
South Island 1,P,T4,3,37,33.18564722,-79.18603333,22.61,18.64,28,September,2016
South Island 1,P,T4,3,21,33.18564722,-79.18603333,22.61,21.87,28,September,2016
South Island 1,P,T4,3,43,33.18564722,-79.18603333,22.61,19.04,28,September,2016
South Island 1,P,T4,3,26,33.18564722,-79.18603333,22.61,21.43,28,September,2016
South Island 1,P,T4,3,34,33.18564722,-79.18603333,22.61,18.94,28,September,2016
South Island 1,P,T4,3,36,33.18564722,-79.18603333,22.61,18.42,28,September,2016
South Island 1,P,T4,3,38,33.18564722,-79.18603333,22.61,18.13,28,September,2016
South Island 1,P,T4,3,44,33.18564722,-79.18603333,22.61,17.78,28,September,2016
South Island 1,P,T4,3,33,33.18564722,-79.18603333,22.61,18.56,28,September,2016
South Island 1,P,T4,3,29,33.18564722,-79.18603333,22.61,21.57,28,September,2016
South Island 1,P,T4,3,40,33.18564722,-79.18603333,22.61,19.42,28,September,2016
South Island 1,P,T4,3,36,33.18564722,-79.18603333,22.61,18.12,28,September,2016
South Island 1,P,T4,3,42,33.18564722,-79.18603333,22.61,18.62,28,September,2016
South Island 1,P,T4,3,30,33.18564722,-79.18603333,22.61,19.25,28,September,2016
South Island 1,P,T4,3,27,33.18564722,-79.18603333,22.61,18.88,28,September,2016
South Island 1,P,T4,3,30,33.18564722,-79.18603333,22.61,22.31,28,September,2016
South Island 1,P,T4,3,19,33.18564722,-79.18603333,22.61,21.95,28,September,2016
South Island 1,P,T4,3,41,33.18564722,-79.18603333,22.61,18.71,28,September,2016
South Island 1,P,T4,3,38,33.18564722,-79.18603333,22.61,19.31,28,September,2016
South Island 1,P,T4,3,46,33.18564722,-79.18603333,22.61,18.27,28,September,2016
South Island 1,P,T4,3,38,33.18564722,-79.18603333,22.61,20.36,28,September,2016
South Island 1,P,T4,3,41,33.18564722,-79.18603333,22.61,19.47,28,September,2016
South Island 1,P,T4,3,23,33.18564722,-79.18603333,22.61,21.89,28,September,2016
South Island 1,P,T4,3,32,33.18564722,-79.18603333,22.61,22.16,28,September,2016
South Island 1,P,T4,3,30,33.18564722,-79.18603333,22.61,18.36,28,September,2016
South Island 1,P,T4,3,28,33.18564722,-79.18603333,22.61,19.47,28,September,2016
South Island 1,P,T4,3,51,33.18564722,-79.18603333,22.61,18.05,28,September,2016
South Island 1,P,T4,3,30,33.18564722,-79.18603333,22.61,19.51,28,September,2016
South Island 1,P,T4,3,26,33.18564722,-79.18603333,22.61,20.17,28,September,2016
South Island 1,P,T4,3,21,33.18564722,-79.18603333,22.61,22.19,28,September,2016
South Island 1,P,T5,1,30,33.18564722,-79.18603333,22.61,23.08,28,September,2016
South Island 1,P,T5,1,24,33.18564722,-79.18603333,22.61,25.16,28,September,2016
South Island 1,P,T5,1,26,33.18564722,-79.18603333,22.61,27.12,28,September,2016
South Island 1,P,T5,1,20,33.18564722,-79.18603333,22.61,26.41,28,September,2016
South Island 1,P,T5,1,29,33.18564722,-79.18603333,22.61,23.18,28,September,2016
South Island 1,P,T5,1,16,33.18564722,-79.18603333,22.61,26.94,28,September,2016
South Island 1,P,T5,1,24,33.18564722,-79.18603333,22.61,25.44,28,September,2016
South Island 1,P,T5,1,13,33.18564722,-79.18603333,22.61,26.88,28,September,2016
South Island 1,P,T5,1,18,33.18564722,-79.18603333,22.61,27.32,28,September,2016
South Island 1,P,T5,1,12,33.18564722,-79.18603333,22.61,27.46,28,September,2016
South Island 1,P,T5,1,20,33.18564722,-79.18603333,22.61,24.34,28,September,2016
South Island 1,P,T5,1,14,33.18564722,-79.18603333,22.61,23.05,28,September,2016
South Island 1,P,T5,1,25,33.18564722,-79.18603333,22.61,25.58,28,September,2016
South Island 1,P,T5,1,19,33.18564722,-79.18603333,22.61,25.39,28,September,2016
South Island 1,P,T5,1,13,33.18564722,-79.18603333,22.61,24.71,28,September,2016
South Island 1,P,T5,1,19,33.18564722,-79.18603333,22.61,25.85,28,September,2016
South Island 1,P,T5,1,20,33.18564722,-79.18603333,22.61,26.03,28,September,2016
South Island 1,P,T5,1,17,33.18564722,-79.18603333,22.61,23.18,28,September,2016
South Island 1,P,T5,1,32,33.18564722,-79.18603333,22.61,25.93,28,September,2016
South Island 1,P,T5,1,30,33.18564722,-79.18603333,22.61,24.57,28,September,2016
South Island 1,P,T5,1,31,33.18564722,-79.18603333,22.61,24.53,28,September,2016
South Island 1,P,T5,1,24,33.18564722,-79.18603333,22.61,25.54,28,September,2016
South Island 1,P,T5,1,29,33.18564722,-79.18603333,22.61,23.63,28,September,2016
South Island 1,P,T5,1,16,33.18564722,-79.18603333,22.61,25.81,28,September,2016
South Island 1,P,T5,1,33,33.18564722,-79.18603333,22.61,26.02,28,September,2016
South Island 1,P,T5,1,21,33.18564722,-79.18603333,22.61,25.58,28,September,2016
South Island 1,P,T5,1,34,33.18564722,-79.18603333,22.61,22.01,28,September,2016
South Island 1,P,T5,1,18,33.18564722,-79.18603333,22.61,24.52,28,September,2016
South Island 1,P,T5,1,21,33.18564722,-79.18603333,22.61,22.81,28,September,2016
South Island 1,P,T5,1,17,33.18564722,-79.18603333,22.61,23.96,28,September,2016
South Island 1,P,T5,1,16,33.18564722,-79.18603333,22.61,23.65,28,September,2016
South Island 1,P,T5,1,17,33.18564722,-79.18603333,22.61,22.29,28,September,2016
South Island 1,P,T5,1,21,33.18564722,-79.18603333,22.61,24.78,28,September,2016
South Island 1,P,T5,1,19,33.18564722,-79.18603333,22.61,25.92,28,September,2016
South Island 1,P,T5,1,24,33.18564722,-79.18603333,22.61,21.84,28,September,2016
South Island 1,P,T5,1,15,33.18564722,-79.18603333,22.61,25.96,28,September,2016
South Island 1,P,T5,1,33,33.18564722,-79.18603333,22.61,26.93,28,September,2016
South Island 1,P,T5,1,19,33.18564722,-79.18603333,22.61,26.88,28,September,2016
South Island 1,P,T5,1,26,33.18564722,-79.18603333,22.61,26.31,28,September,2016
South Island 1,P,T5,1,31,33.18564722,-79.18603333,22.61,24.18,28,September,2016
South Island 1,P,T5,1,34,33.18564722,-79.18603333,22.61,23.36,28,September,2016
